Q158948	d3866fa5a63f4e5482ce72dc08e466ac
Q212128	57654da2379140fd8d1c3e327d88a87a
Q617244	7b904207ddff458ab404d41e907a9d06
Q1054221	9df113a358984771a377cec9c3c0ab5f
Q1054221	bc4541ec45454cd6b27ba21e19463a58
Q1544011	d3d3af8da42b419ba3155e1540c2be1a
Q1557244	c844bdcc83094313bbe5ecbde74b59b2
Q23830014	217ca6ff2db34913b37b7da9f2cde1e8
Q23830014	217ca6ff2db34913b37b7da9f2cde1e8
Q29390930	11eda09f755a4d299df4b17ed15dd660
Q126893150	722f5fbce6174280a80f7225e3b59661
Q131368105	4ef1f026c4244303873070ef973416f3
